orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipperID,freight,productID,order_unit_price,quantity,discount,companyName,contactName,contactTitle,city,country,productName,quantityPerUnit,product_list_price,discontinued,categoryID,total_order_value,days_to_ship,customer_segment,order_month
11038,SUPRD,1,2015-04-21,2015-05-19,2015-04-30,2,29.59,40,18.4,5,0.2,Suprêmes délices,Pascale Cartrain,Accounting Manager,Charleroi,Belgium,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,73.60000000000001,9,High,2015-04
10746,CHOPS,1,2014-11-19,2014-12-17,2014-11-21,3,31.43,42,14.0,28,0.0,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,392.0,2,Medium,2014-11
10519,CHOPS,6,2014-04-28,2014-05-26,2014-05-01,3,91.76,56,38.0,40,0.0,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,1520.0,3,Medium,2014-04
10966,CHOPS,4,2015-03-20,2015-04-17,2015-04-08,1,27.19,56,38.0,12,0.15,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,387.59999999999997,19,Medium,2015-03
11029,CHOPS,4,2015-04-16,2015-05-14,2015-04-27,1,47.84,56,38.0,20,0.0,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,0,5,760.0,11,Medium,2015-04
10746,CHOPS,1,2014-11-19,2014-12-17,2014-11-21,3,31.43,13,6.0,6,0.0,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Konbu,2 kg box,6.0,0,8,36.0,2,Medium,2014-11
10731,CHOPS,7,2014-11-06,2014-12-04,2014-11-14,1,96.65,51,53.0,30,0.05,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,7,1510.5,8,Medium,2014-11
10254,CHOPS,5,2013-07-11,2013-08-08,2013-07-23,2,22.98,24,3.6,15,0.15,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Guarana Fantastica,12 - 355 ml cans,4.5,1,1,45.9,12,Medium,2013-07
10519,CHOPS,6,2014-04-28,2014-05-26,2014-05-01,3,91.76,10,31.0,16,0.05,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Ikura,12 - 200 ml jars,31.0,0,8,471.2,3,Medium,2014-04
10746,CHOPS,1,2014-11-19,2014-12-17,2014-11-21,3,31.43,69,36.0,40,0.0,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Gudbrandsdalsost,10 kg pkg.,36.0,0,4,1440.0,2,Medium,2014-11
10746,CHOPS,1,2014-11-19,2014-12-17,2014-11-21,3,31.43,62,49.3,9,0.0,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Tarte au sucre,48 pies,49.3,0,3,443.7,2,Medium,2014-11
10966,CHOPS,4,2015-03-20,2015-04-17,2015-04-08,1,27.19,62,49.3,12,0.15,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Tarte au sucre,48 pies,49.3,0,3,502.8599999999999,19,Medium,2015-03
11041,CHOPS,3,2015-04-22,2015-05-20,2015-04-28,2,48.22,2,19.0,30,0.2,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Chang,24 - 12 oz bottles,19.0,0,1,456.0,6,Medium,2015-04
10254,CHOPS,5,2013-07-11,2013-08-08,2013-07-23,2,22.98,74,8.0,21,0.0,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Longlife Tofu,5 kg pkg.,10.0,0,7,168.0,12,Medium,2013-07
10370,CHOPS,6,2013-12-03,2013-12-31,2013-12-27,2,1.17,74,8.0,20,0.15,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Longlife Tofu,5 kg pkg.,10.0,0,7,136.0,24,Medium,2013-12
10519,CHOPS,6,2014-04-28,2014-05-26,2014-05-01,3,91.76,60,34.0,10,0.05,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,323.0,3,Medium,2014-04
10731,CHOPS,7,2014-11-06,2014-12-04,2014-11-14,1,96.65,21,10.0,40,0.05,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,0,3,380.0,8,Medium,2014-11
10254,CHOPS,5,2013-07-11,2013-08-08,2013-07-23,2,22.98,55,19.2,21,0.15,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Pâté chinois,24 boxes x 2 pies,24.0,0,6,342.71999999999997,12,Medium,2013-07
10370,CHOPS,6,2013-12-03,2013-12-31,2013-12-27,2,1.17,1,14.4,15,0.15,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Chai,10 boxes x 20 bags,18.0,0,1,183.6,24,Medium,2013-12
10370,CHOPS,6,2013-12-03,2013-12-31,2013-12-27,2,1.17,64,26.6,30,0.0,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,798.0,24,Medium,2013-12
10966,CHOPS,4,2015-03-20,2015-04-17,2015-04-08,1,27.19,37,26.0,8,0.0,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Gravad lax,12 - 500 g pkgs.,26.0,0,8,208.0,19,Medium,2015-03
11029,CHOPS,4,2015-04-16,2015-05-14,2015-04-27,1,47.84,63,43.9,12,0.0,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Vegie-spread,15 - 625 g jars,43.9,0,2,526.8,11,Medium,2015-04
11041,CHOPS,3,2015-04-22,2015-05-20,2015-04-28,2,48.22,63,43.9,30,0.0,Chop-suey Chinese,Yang Wang,Owner,Bern,Switzerland,Vegie-spread,15 - 625 g jars,43.9,0,2,1317.0,6,Medium,2015-04
10345,QUICK,2,2013-11-04,2013-12-02,2013-11-11,2,249.06,42,11.2,9,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,100.8,7,High,2013-11
10588,QUICK,2,2014-07-03,2014-07-31,2014-07-10,3,194.67,42,14.0,100,0.2,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,1120.0,7,High,2014-07
10845,QUICK,8,2015-01-21,2015-02-04,2015-01-30,1,212.98,42,14.0,42,0.1,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,529.2,9,High,2015-01
10996,QUICK,4,2015-04-02,2015-04-30,2015-04-10,2,1.12,42,14.0,40,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,1,5,560.0,8,High,2015-04
10745,QUICK,9,2014-11-18,2014-12-16,2014-11-27,1,3.52,72,34.8,7,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,4,243.59999999999997,9,High,2014-11
11021,QUICK,3,2015-04-14,2015-05-12,2015-04-21,1,297.18,72,34.8,35,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Mozzarella di Giovanni,24 - 200 g pkgs.,34.8,0,4,1218.0,7,High,2015-04
10938,QUICK,3,2015-03-10,2015-04-07,2015-03-16,2,31.89,71,21.5,35,0.25,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Flotemysost,10 - 500 g pkgs.,21.5,0,4,564.375,6,High,2015-03
10938,QUICK,3,2015-03-10,2015-04-07,2015-03-16,2,31.89,13,6.0,20,0.25,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Konbu,2 kg box,6.0,0,8,90.0,6,High,2015-03
10962,QUICK,8,2015-03-19,2015-04-16,2015-03-23,2,275.79,13,6.0,77,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Konbu,2 kg box,6.0,0,8,462.0,4,High,2015-03
10313,QUICK,2,2013-09-24,2013-10-22,2013-10-04,2,1.96,36,15.2,12,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Inlagd Sill,24 - 250 g  jars,19.0,0,8,182.39999999999998,10,High,2013-09
10527,QUICK,7,2014-05-05,2014-06-02,2014-05-07,1,41.9,36,19.0,30,0.1,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Inlagd Sill,24 - 250 g  jars,19.0,0,8,513.0,2,High,2014-05
10549,QUICK,5,2014-05-27,2014-06-10,2014-05-30,1,171.24,51,53.0,48,0.15,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,7,2162.4,3,High,2014-05
11021,QUICK,3,2015-04-14,2015-05-12,2015-04-21,1,297.18,51,53.0,44,0.25,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Manjimup Dried Apples,50 - 300 g pkgs.,53.0,0,7,1749.0,7,High,2015-04
10345,QUICK,2,2013-11-04,2013-12-02,2013-11-11,2,249.06,19,7.3,80,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,584.0,7,High,2013-11
10788,QUICK,1,2014-12-22,2015-01-19,2015-01-19,2,42.7,19,9.2,50,0.05,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,0,3,436.99999999999994,28,High,2014-12
10273,QUICK,3,2013-08-05,2013-09-02,2013-08-12,3,76.07,31,10.0,15,0.05,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,142.5,7,High,2013-08
10549,QUICK,5,2014-05-27,2014-06-10,2014-05-30,1,171.24,31,12.5,55,0.15,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,4,584.375,3,High,2014-05
10451,QUICK,4,2014-02-19,2014-03-05,2014-03-12,3,189.09,65,16.8,28,0.1,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,2,423.36,21,High,2014-02
10765,QUICK,3,2014-12-04,2015-01-01,2014-12-09,3,42.74,65,21.05,80,0.1,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,0,2,1515.6000000000001,5,High,2014-12
10361,QUICK,1,2013-11-22,2013-12-20,2013-12-03,2,183.17,39,14.4,54,0.1,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Chartreuse verte,750 cc per bottle,18.0,0,1,699.84,11,High,2013-11
10865,QUICK,2,2015-02-02,2015-02-16,2015-02-12,1,348.14,39,18.0,80,0.05,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Chartreuse verte,750 cc per bottle,18.0,0,1,1368.0,10,High,2015-02
10540,QUICK,3,2014-05-19,2014-06-16,2014-06-13,3,1007.64,38,263.5,30,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Côte de Blaye,12 - 75 cl bottles,263.5,0,1,7905.0,25,High,2014-05
10865,QUICK,2,2015-02-02,2015-02-16,2015-02-12,1,348.14,38,263.5,60,0.05,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Côte de Blaye,12 - 75 cl bottles,263.5,0,1,15019.5,10,High,2015-02
10588,QUICK,2,2014-07-03,2014-07-31,2014-07-10,3,194.67,18,62.5,40,0.2,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Carnarvon Tigers,16 kg pkg.,62.5,0,8,2000.0,7,High,2014-07
10745,QUICK,9,2014-11-18,2014-12-16,2014-11-27,1,3.52,18,62.5,24,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Carnarvon Tigers,16 kg pkg.,62.5,0,8,1500.0,9,High,2014-11
10451,QUICK,4,2014-02-19,2014-03-05,2014-03-12,3,189.09,77,10.4,55,0.1,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Original Frankfurter Grüne Soße,12 boxes,13.0,0,2,514.8000000000001,21,High,2014-02
10658,QUICK,4,2014-09-05,2014-10-03,2014-09-08,1,364.15,77,13.0,70,0.05,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Original Frankfurter Grüne Soße,12 boxes,13.0,0,2,864.5,3,High,2014-09
10273,QUICK,3,2013-08-05,2013-09-02,2013-08-12,3,76.07,10,24.8,24,0.05,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Ikura,12 - 200 ml jars,31.0,0,8,565.44,7,High,2013-08
10540,QUICK,3,2014-05-19,2014-06-16,2014-06-13,3,1007.64,68,12.5,35,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Scottish Longbreads,10 boxes x 8 pieces,12.5,0,3,437.5,25,High,2014-05
10962,QUICK,8,2015-03-19,2015-04-16,2015-03-23,2,275.79,69,36.0,9,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Gudbrandsdalsost,10 kg pkg.,36.0,0,4,324.0,4,High,2015-03
10691,QUICK,2,2014-10-03,2014-11-14,2014-10-22,2,810.05,43,46.0,40,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Ipoh Coffee,16 - 500 g tins,46.0,0,1,1840.0,19,High,2014-10
10938,QUICK,3,2015-03-10,2015-04-07,2015-03-16,2,31.89,43,46.0,24,0.25,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Ipoh Coffee,16 - 500 g tins,46.0,0,1,828.0,6,High,2015-03
10418,QUICK,4,2014-01-17,2014-02-14,2014-01-24,1,17.55,61,22.8,16,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Sirop d'érable,24 - 500 ml bottles,28.5,0,2,364.8,7,High,2014-01
10694,QUICK,8,2014-10-06,2014-11-03,2014-10-09,3,398.36,7,30.0,90,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30.0,0,7,2700.0,3,High,2014-10
10962,QUICK,8,2015-03-19,2015-04-16,2015-03-23,2,275.79,7,30.0,45,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Uncle Bob's Organic Dried Pears,12 - 1 lb pkgs.,30.0,0,7,1350.0,4,High,2015-03
10286,QUICK,8,2013-08-21,2013-09-18,2013-08-30,3,229.24,35,14.4,100,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Steeleye Stout,24 - 12 oz bottles,18.0,0,1,1440.0,9,High,2013-08
10845,QUICK,8,2015-01-21,2015-02-04,2015-01-30,1,212.98,35,18.0,25,0.1,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Steeleye Stout,24 - 12 oz bottles,18.0,0,1,405.0,9,High,2015-01
10286,QUICK,8,2013-08-21,2013-09-18,2013-08-30,3,229.24,62,39.4,40,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Tarte au sucre,48 pies,49.3,0,3,1576.0,9,High,2013-08
10691,QUICK,2,2014-10-03,2014-11-14,2014-10-22,2,810.05,62,49.3,48,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Tarte au sucre,48 pies,49.3,0,3,2366.3999999999996,19,High,2014-10
10418,QUICK,4,2014-01-17,2014-02-14,2014-01-24,1,17.55,2,15.2,60,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Chang,24 - 12 oz bottles,19.0,0,1,912.0,7,High,2014-01
10991,QUICK,1,2015-04-01,2015-04-29,2015-04-07,1,38.51,2,19.0,50,0.2,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Chang,24 - 12 oz bottles,19.0,0,1,760.0,6,High,2015-04
11021,QUICK,3,2015-04-14,2015-05-12,2015-04-21,1,297.18,2,19.0,11,0.25,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Chang,24 - 12 oz bottles,19.0,0,1,156.75,7,High,2015-04
10418,QUICK,4,2014-01-17,2014-02-14,2014-01-24,1,17.55,74,8.0,15,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Longlife Tofu,5 kg pkg.,10.0,0,7,120.0,7,High,2014-01
10273,QUICK,3,2013-08-05,2013-09-02,2013-08-12,3,76.07,33,2.0,20,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Geitost,500 g,2.5,0,4,40.0,7,High,2013-08
10515,QUICK,2,2014-04-23,2014-05-07,2014-05-23,1,204.47,33,2.5,16,0.15,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Geitost,500 g,2.5,0,4,34.0,30,High,2014-04
10694,QUICK,8,2014-10-06,2014-11-03,2014-10-09,3,398.36,70,15.0,50,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Outback Lager,24 - 355 ml bottles,15.0,0,1,750.0,3,High,2014-10
10991,QUICK,1,2015-04-01,2015-04-29,2015-04-07,1,38.51,70,15.0,20,0.2,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Outback Lager,24 - 355 ml bottles,15.0,0,1,240.0,6,High,2015-04
10878,QUICK,4,2015-02-10,2015-03-10,2015-02-12,1,46.69,20,81.0,20,0.05,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Sir Rodney's Marmalade,30 gift boxes,81.0,0,3,1539.0,2,High,2015-02
11021,QUICK,3,2015-04-14,2015-05-12,2015-04-21,1,297.18,20,81.0,15,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Sir Rodney's Marmalade,30 gift boxes,81.0,0,3,1215.0,7,High,2015-04
10361,QUICK,1,2013-11-22,2013-12-20,2013-12-03,2,183.17,60,27.2,55,0.1,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,1346.4,11,High,2013-11
10515,QUICK,2,2014-04-23,2014-05-07,2014-05-23,1,204.47,60,34.0,84,0.15,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,2427.6,30,High,2014-04
10658,QUICK,4,2014-09-05,2014-10-03,2014-09-08,1,364.15,60,34.0,55,0.05,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,1776.5,3,High,2014-09
10938,QUICK,3,2015-03-10,2015-04-07,2015-03-16,2,31.89,60,34.0,49,0.25,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Camembert Pierrot,15 - 300 g rounds,34.0,0,4,1249.5,6,High,2015-03
10540,QUICK,3,2014-05-19,2014-06-16,2014-06-13,3,1007.64,26,31.23,40,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,3,1249.2,25,High,2014-05
11021,QUICK,3,2015-04-14,2015-05-12,2015-04-21,1,297.18,26,31.23,63,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Gumbär Gummibärchen,100 - 250 g bags,31.23,0,3,1967.49,7,High,2015-04
10273,QUICK,3,2013-08-05,2013-09-02,2013-08-12,3,76.07,76,14.4,33,0.05,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Lakkaliköri,500 ml,18.0,0,1,451.43999999999994,7,High,2013-08
10962,QUICK,8,2015-03-19,2015-04-16,2015-03-23,2,275.79,76,18.0,44,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Lakkaliköri,500 ml,18.0,0,1,792.0,4,High,2015-03
10991,QUICK,1,2015-04-01,2015-04-29,2015-04-07,1,38.51,76,18.0,90,0.2,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Lakkaliköri,500 ml,18.0,0,1,1296.0,6,High,2015-04
10694,QUICK,8,2014-10-06,2014-11-03,2014-10-09,3,398.36,59,55.0,25,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Raclette Courdavault,5 kg pkg.,55.0,0,4,1375.0,3,High,2014-10
10745,QUICK,9,2014-11-18,2014-12-16,2014-11-27,1,3.52,59,55.0,45,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Raclette Courdavault,5 kg pkg.,55.0,0,4,2475.0,9,High,2014-11
10527,QUICK,7,2014-05-05,2014-06-02,2014-05-07,1,41.9,4,22.0,50,0.1,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Chef Anton's Cajun Seasoning,48 - 6 oz jars,22.0,0,2,990.0,2,High,2014-05
10658,QUICK,4,2014-09-05,2014-10-03,2014-09-08,1,364.15,21,10.0,60,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,0,3,600.0,3,High,2014-09
10515,QUICK,2,2014-04-23,2014-05-07,2014-05-23,1,204.47,27,43.9,120,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Schoggi Schokolade,100 - 100 g pieces,43.9,0,3,5268.0,30,High,2014-04
10451,QUICK,4,2014-02-19,2014-03-05,2014-03-12,3,189.09,55,19.2,120,0.1,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Pâté chinois,24 boxes x 2 pies,24.0,0,6,2073.6,21,High,2014-02
10845,QUICK,8,2015-01-21,2015-02-04,2015-01-30,1,212.98,58,13.25,60,0.1,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Escargots de Bourgogne,24 pieces,13.25,0,8,715.5,9,High,2015-01
10285,QUICK,1,2013-08-20,2013-09-17,2013-08-26,2,76.83,1,14.4,45,0.2,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Chai,10 boxes x 20 bags,18.0,0,1,518.4,6,High,2013-08
10691,QUICK,2,2014-10-03,2014-11-14,2014-10-22,2,810.05,1,18.0,30,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Chai,10 boxes x 20 bags,18.0,0,1,540.0,19,High,2014-10
10273,QUICK,3,2013-08-05,2013-09-02,2013-08-12,3,76.07,40,14.7,60,0.05,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,837.9,7,High,2013-08
10285,QUICK,1,2013-08-20,2013-09-17,2013-08-26,2,76.83,40,14.7,40,0.2,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,470.40000000000003,6,High,2013-08
10658,QUICK,4,2014-09-05,2014-10-03,2014-09-08,1,364.15,40,18.4,70,0.05,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Boston Crab Meat,24 - 4 oz tins,18.4,0,8,1223.6,3,High,2014-09
10451,QUICK,4,2014-02-19,2014-03-05,2014-03-12,3,189.09,64,26.6,35,0.1,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,837.9,21,High,2014-02
10845,QUICK,8,2015-01-21,2015-02-04,2015-01-30,1,212.98,64,33.25,48,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,0,5,1596.0,9,High,2015-01
10515,QUICK,2,2014-04-23,2014-05-07,2014-05-23,1,204.47,16,17.45,50,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Pavlova,32 - 500 g boxes,17.45,0,3,872.5,30,High,2014-04
10691,QUICK,2,2014-10-03,2014-11-14,2014-10-22,2,810.05,29,123.79,40,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,1,6,4951.6,19,High,2014-10
10788,QUICK,1,2014-12-22,2015-01-19,2015-01-19,2,42.7,75,7.75,40,0.05,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Rhönbräu Klosterbier,24 - 0.5 l bottles,7.75,0,1,294.5,28,High,2014-12
10285,QUICK,1,2013-08-20,2013-09-17,2013-08-26,2,76.83,53,26.2,36,0.2,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Perth Pasties,48 pieces,32.8,1,6,754.56,6,High,2013-08
10962,QUICK,8,2015-03-19,2015-04-16,2015-03-23,2,275.79,53,32.8,20,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Perth Pasties,48 pieces,32.8,1,6,656.0,4,High,2015-03
10515,QUICK,2,2014-04-23,2014-05-07,2014-05-23,1,204.47,9,97.0,16,0.15,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Mishi Kobe Niku,18 - 500 g pkgs.,97.0,1,6,1319.2,30,High,2014-04
10418,QUICK,4,2014-01-17,2014-02-14,2014-01-24,1,17.55,47,7.6,55,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Zaanse koeken,10 - 4 oz boxes,9.5,0,3,418.0,7,High,2014-01
10845,QUICK,8,2015-01-21,2015-02-04,2015-01-30,1,212.98,23,9.0,70,0.1,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Tunnbröd,12 - 250 g pkgs.,9.0,0,5,567.0,9,High,2015-01
10691,QUICK,2,2014-10-03,2014-11-14,2014-10-22,2,810.05,44,19.45,24,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Gula Malacca,20 - 2 kg bags,19.45,0,2,466.79999999999995,19,High,2014-10
10721,QUICK,5,2014-10-29,2014-11-26,2014-10-31,3,48.92,44,19.45,50,0.05,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Gula Malacca,20 - 2 kg bags,19.45,0,2,923.875,2,High,2014-10
10745,QUICK,9,2014-11-18,2014-12-16,2014-11-27,1,3.52,44,19.45,16,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Gula Malacca,20 - 2 kg bags,19.45,0,2,311.2,9,High,2014-11
10540,QUICK,3,2014-05-19,2014-06-16,2014-06-13,3,1007.64,3,10.0,60,0.0,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Aniseed Syrup,12 - 550 ml bottles,10.0,0,2,600.0,25,High,2014-05
10549,QUICK,5,2014-05-27,2014-06-10,2014-05-30,1,171.24,45,9.5,100,0.15,QUICK-Stop,Horst Kloss,Accounting Manager,Cunewalde,Germany,Rogede sild,1k pkg.,9.5,0,8,807.5,3,High,2014-05
